smiles,title,cid
CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@@H](CCCNC(N)=N)NC(=O)[C@@H](N)CC(O)=O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(O)=O,"(3S)-3-Amino-4-[[(2R)-1-[[(2S)-1-[[(2S)-1-[[(2S,3S)-1-[[(2S)-1-[(2R)-2-[[(1R)-1-carboxy-2-phenylethyl]carbamoyl]pyrrolidin-1-yl]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-5-(diaminomethylideneamino)-1-oxopentan-2-yl]amino]-4-oxobutanoic acid",78357780.0
FC(F)(F)c1ccc(Oc2cccc(C=C3CCN(CC3)C(=O)Nc3cccnn3)c2)nc1,PF-04457845,24771824.0
OC[C@H]1O[C@@H](O[C@@H]2OC=C([C@H]3CC=C(CO)[C@@H]23)C(O)=O)[C@H](O)[C@@H](O)[C@@H]1O,Geniposidic acid,443354.0
COc1ccc(CNC(=O)Nc2ncc(s2)[N+]([O-])=O)cc1,"N-(4-Methoxybenzyl)-N'-(5-nitro-1,3-thiazol-2-YL)urea",448014.0
CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,Quinacrine,237.0
CCCC(=O)c1cc(F)ccc1OCC(O)CNC(C)(C)C,Butofilolol,68838.0
CN1c2c(oc(=O)n(-c3ccccn3)c2=O)-c2ccccc2S1(=O)=O,Droxicam,65679.0
CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)C12CC3CC1CC(C2)C3,Rolofylline,64627.0
Oc1cc(ccc1NC(=O)Nc1ccccc1Br)[N+]([O-])=O,1-(2-Bromophenyl)-3-(2-hydroxy-4-nitrophenyl)urea,3854666.0
C[C@@H](N[C@H]1CCCC[C@@H]1NC(=O)c1ccc(Cl)cc1)c1cccc2ccccc12,"4-Chloro-N-[(1S,2S)-2-[[(1R)-1-naphthalen-1-ylethyl]amino]cyclohexyl]benzamide",11849514.0
COc1ncc(cc1NS(=O)(=O)c1ccc(F)cc1F)-c1ccc2nccc(-c3ccnnc3)c2c1,Omipalisib,25167777.0
Nc1c(c(nn1-c1c(Cl)cc(cc1Cl)C(F)(F)F)C#N)S(=O)C(F)(F)F,Fipronil,3352.0
CC1(C)\C(=C/C=C/C=C/C=C/C2=[N+](CCCCS(O)(=O)=O)c3ccc4ccccc4c3C2(C)C)N(CCCCS(O)(=O)=O)c2ccc3ccccc3c12,"4-[2-[7-[1,1-Dimethyl-3-(4-sulfobutyl)benzo[e]indol-3-ium-2-yl]hepta-2,4,6-trienylidene]-1,1-dimethylbenzo[e]indol-3-yl]butane-1-sulfonic acid",19191.0
CCN(CC)CCCCC(NC(=O)c1ccc(cc1)[N+]([O-])=O)c1ccccc1,N-[5-(Diethylamino)-1-phenylpentyl]-4-nitrobenzamide,177906.0
Cc1cccc(n1)-c1[nH]c(nc1-c1ccc2OCOc2c1)C(C)(C)C,"2-(4-(Benzo[d][1,3]dioxol-5-yl)-2-tert-butyl-1H-imidazol-5-yl)-6-methylpyridine",9858940.0
CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](CC(C)C)C(=O)NCCC(C)C,Aloxistatin,65663.0
Clc1ccc(CCC(Cn2ccnc2)Sc2c(Cl)cccc2Cl)cc1,Butoconazole,47472.0
COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,Nimodipine,4497.0
CC(C)O[C@H]1O[C@H](COC(C)=O)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@H]1NC(C)=O,Tlr4-IN-C34,91691128.0
CN(C)CCC(c1ccc(Br)cc1)c1ccccn1,Brompheniramine,6834.0
CCC(CC)(CC(=O)Nc1cccc(\C=C\c2nc(cs2)C2CCC2)c1)C(O)=O,Cinalukast,6436135.0
C1CCC(CC1)c1nn2c(nnc2s1)-c1ccco1,"6-Cyclohexyl-3-(furan-2-yl)-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazole",663145.0
C1Cc2[nH]nc(-c3nnn[nH]3)c2C1,"3-(1H-Tetrazol-5-yl)-1,4,5,6-tetrahydrocyclopenta[c]pyrazole",11159621.0
Cn1cnc2c(NCc3ccccc3)nc(NCCO)nc12,Olomoucine,4592.0
COCCOc1ccc(Nc2ncc(F)c(Nc3cccc(NC(=O)C=C)c3)n2)cc1,Spebrutinib,59174488.0
Clc1ccc2nc(NC(=O)Cc3ccccc3)n3nc(nc3c2c1)-c1ccco1,"N-(9-Chloro-2-(furan-2-yl)-[1,2,4]triazolo[1,5-c]quinazolin-5-yl)-2-phenylacetamide",393595.0
Cn1c(COc2ccc(CC3SC(=O)NC3=O)cc2)nc2ccccc2c1=O,Balaglitazone,9889200.0
CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,PD173074,1401.0
COc1ccc(NC(=O)c2ccc(cc2)-c2ccc(cc2C)-c2noc(C)n2)cc1OCCN(C)C,"N-[3-[2-(Dimethylamino)ethoxy]-4-methoxyphenyl]-4-[2-methyl-4-(5-methyl-1,2,4-oxadiazol-3-yl)phenyl]benzamide",3292447.0
CCOC(=S)SSC(=S)OCC,Dixanthogen,10404.0
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12,Motesanib,11667893.0
O=c1ccc2ccc(OCCCCN3CCN(CC3)c3cccc4sccc34)cc2[nH]1,Brexpiprazole,11978813.0
COc1ccc(Oc2c(Cl)cnn(C3c4ccccc4-c4ccccc34)c2=O)cc1,5-Chloro-2-(9H-fluoren-9-yl)-4-(4-methoxyphenoxy)pyridazin-3-one,50904505.0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO,Meglumine,8567.0
OCC(CO)N[C@H]1C[C@](O)(CO)[C@@H](O)[C@H](O)[C@H]1O,Voglibose,444020.0
OC[C@H]1O[C@H](O)C[C@@H](O)[C@@H]1O,"(2S,4R,5S,6R)-6-(Hydroxymethyl)oxane-2,4,5-triol",9062.0
CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(CC1)c1ccccc1)S(=O)(=O)c1cccc2cnccc12,[4-[2-[Isoquinolin-5-ylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate,3838.0
Clc1ccc(s1)C(=O)NC[C@H]1CN(C(=O)O1)c1ccc(cc1)N1CCOCC1=O,Rivaroxaban,9875401.0
CN(CCN1CCCC1)CCc1ccc(Cl)c(Cl)c1,"N-(2-(3,4-Dichlorophenyl)ethyl)-N-methyl-2-(1-pyrrolidinyl)ethylamine",126388.0
Nc1nc(Nc2ccccc2)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2-Phenylaminoadenosine,6917803.0
CCN(CC)CC1CCCCN1CC(=O)N1c2ccccc2C(=O)Nc2cccnc12,Otenzepad,107867.0
Cc1ccc(cc1)-c1csc2ncnc(SCCC(O)=O)c12,"3-[5-(4-Methylphenyl)thieno[2,3-d]pyrimidin-4-yl]sulfanylpropanoic acid",1536915.0
CN(C)c1ccccc1CN1CCCN(Cc2ccccc2N(C)C)C1c1ccncc1,"2-[[3-[[2-(Dimethylamino)phenyl]methyl]-2-pyridin-4-yl-1,3-diazinan-1-yl]methyl]-N,N-dimethylaniline",421610.0
OC(=O)C1=CCCN(CCOC(c2ccc(cc2)C(F)(F)F)c2ccc(cc2)C(F)(F)F)C1,"1-(2-(Bis(4-(trifluoromethyl)phenyl)methoxy)ethyl)-1,2,5,6-tetrahydropyridine-3-carboxylic acid",198693.0
CCOC(=O)O[C@H]([C@H]1C[C@@H]2CC[N@]1C[C@@H]2C=C)c1ccnc2ccc(OC)cc12,Quinine ethyl carbonate,5702001.0
CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc12)Oc1ccccc1,"(2R,3S)-2,3-Bis(4-chlorophenyl)butane-2,3-diamine",72370618.0
NC(=O)N\N=C\c1ccc(Oc2ccc(F)cc2)cc1,2-((4-(4-Fluorophenoxy)phenyl)methylene)hydrazinecarboxamide,9816959.0
Cc1cc(ccn1)-c1ncc(CC(=O)Nc2ccc(cn2)-c2cnccn2)cc1C,"2-(2',3-Dimethyl-[2,4'-bipyridin]-5-yl)-N-(5-(pyrazin-2-yl)pyridin-2-yl)acetamide",46926973.0
O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@H]3C[C@H](C=C3)[C@H]2C1=O,IWR-1-exo,1163034.0
O=C(Nc1cccc2cccnc12)c1ccc(cc1)N1C(=O)[C@H]2[C@@H]3C[C@@H](C=C3)[C@H]2C1=O,IWR-1-endo,44483163.0
C[Si](C)(C)O[Si](C)(C)C,Hexamethyldisiloxane,24764.0
CN(C)C(=O)Oc1cccc(NC(=O)C2(CN)CCN(CC2)c2ncnc3[nH]cc(C)c23)c1,"[3-[[4-(Aminomethyl)-1-(5-methyl-7H-pyrrolo[2,3-d]pyrimidin-4-yl)piperidine-4-carbonyl]amino]phenyl] N,N-dimethylcarbamate",56962369.0
CN([C@H](CN1CCCC1)c1ccccc1)C(=O)Cc1ccc(Cl)c(Cl)c1,"2-(3,4-Dichlorophenyl)-N-methyl-N-[(1S)-1-phenyl-2-(1-pyrrolidinyl)ethyl]acetamide",3082718.0
CN1C2CCCC1CC(C2)NC(=O)c1nn(C)c2ccccc12,Granisetron,3510.0
CC(C)C[C@H](N(C)C(=O)Cc1ccc(NC(=O)Nc2ccccc2C)cc1)C(=O)NCC[C@H](NC(=O)[C@@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1)C(O)=O,"(2S)-2-[[(2S)-1-(3,5-Dichlorophenyl)sulfonylpyrrolidine-2-carbonyl]amino]-4-[[(2S)-4-methyl-2-[methyl-[2-[4-[(2-methylphenyl)carbamoylamino]phenyl]acetyl]amino]pentanoyl]amino]butanoic acid",10350459.0
Cc1oncc1C(=O)Nc1ccc(cc1)C(F)(F)F,Leflunomide,3899.0
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,Gefitinib,123631.0
CCc1cc2CC(Cc2cc1CC)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,Indacaterol,6918554.0
FC(F)(F)c1cccc(c1)C(=O)NCC(=O)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1,(R)-N-(2-(1-(4-Chlorobenzyl)pyrrolidin-3-ylamino)-2-oxoethyl)-3-(trifluoromethyl)benzamide,44453327.0
C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C,Clocortolone pivalate,5282493.0
C[C@H]1O[C@]2(CS1)CN1CCC2CC1.C[C@@H]1O[C@@]2(CS1)CN1CCC2CC1,"(2R,5R)-2-Methylspiro[1,3-oxathiolane-5,3'-1-azabicyclo[2.2.2]octane];(2S,5S)-2-methylspiro[1,3-oxathiolane-5,3'-1-azabicyclo[2.2.2]octane]",73417326.0
C[C@H](Nc1ncnc2[nH]cnc12)c1cc2ccc(F)cc2nc1-c1ccccn1,N-((1S)-1-(7-Fluoro-2-(2-pyridyl)quinoline-3-yl)ethyl)-9H-purine-6-amine,68947304.0
CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc12,Clomipramine,2801.0
CCOP(=O)(OCC)C(C)NC(=O)N(CCCl)[N+][O-],Fotemustine,104799.0
Cc1ncc(CN2CCC(=CC2)c2ccccc2)c(N)n1,"2-Methyl-5-[(4-phenyl-3,6-dihydro-2H-pyridin-1-yl)methyl]-4-pyrimidinamine",16759175.0
Oc1ccc2ccccc2c1SSc1c(O)ccc2ccccc12,Bis(2-hydroxy-1-naphthyl) disulfide,521106.0
COC[C@H]1OC(=O)c2coc3c2[C@@]1(C)C1=C([C@@H]2CCC(=O)[C@@]2(C)C[C@H]1OC(C)=O)C3=O,Wortmannin,312145.0
Cn1cccc1\C=C1/C(=O)NC(=O)c2ccccc12,"(4Z)-4-[(1-Methylpyrrol-2-yl)methylidene]isoquinoline-1,3-dione",25113764.0
COC(=O)c1ccc(N2CCN(C)CC2)c(NC(=O)c2cccc(OC)c2)c1,Methyl 3-[(3-methoxybenzoyl)amino]-4-(4-methylpiperazin-1-yl)benzoate,6457069.0
C[C@@]1(O)C[C@@H](C1)c1nc(-c2ccc3ccc(nc3c2)-c2ccccc2)c2c(N)nccn12,,
OC12C3C4C5C3C(C3C5CC4C13)N2CCc1cccc(F)c1,"5-[2-(3-Fluorophenyl)ethyl]-5-azahexacyclo[5.4.1.02,6.03,10.04,8.09,12]dodecan-4-ol",10040286.0
C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,Taurocholic acid,6675.0
Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1nc(N2CCOCC2)c2oc3ncccc3c2n1,"6-Amino-N-[3-(6-morpholin-4-yl-8-oxa-3,5,10-triazatricyclo[7.4.0.02,7]trideca-1(9),2(7),3,5,10,12-hexaen-4-yl)phenyl]pyridine-3-carboxamide",9956222.0
CC(C)N1Cc2cc(ccc2N(CCN2CCC(=CC2)c2c[nH]c3cc(F)ccc23)S1(=O)=O)S(C)(=O)=O,"1-[2-[4-(6-Fluoro-1H-indol-3-yl)-3,6-dihydro-2H-pyridin-1-yl]ethyl]-6-methylsulfonyl-3-propan-2-yl-4H-2lambda6,1,3-benzothiadiazine 2,2-dioxide",10347428.0
CN(C)C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(NC(=O)C(C)(O)C(F)(F)F)c(Cl)c1,"4-((3-Chloro-4-(3,3,3-trifluoro-2-hydroxy-2-methylpropanamido)phenyl)sulfonyl)-N,N-dimethylbenzamide",9805105.0
CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@]2(O)[C@@H]3C=C(C)C(=O)[C@@]3(O)CC(CO)=C[C@H]2[C@@H]2C(C)(C)[C@]12OC(C)=O,Phorbol 12-myristate 13-acetate,27924.0
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,Osimertinib,71496458.0
Cc1nc2c(cc(cc2n1Cc1cccc(c1C)C(F)(F)F)N1CCOCC1)C(O)=O,2-Methyl-1-(2-methyl-3-(trifluoromethyl)benzyl)-6-morpholino-1H-benzo[d]imidazole-4-carboxylic acid,56949517.0
CN1C(=O)N[C@H](Cc2c[nH]c3c(Cl)cccc23)C1=O,"(5r)-5-[(7-Chloro-1h-Indol-3-Yl)methyl]-3-Methylimidazolidine-2,4-Dione",11288934.0
Nc1[nH]nc2nnc(cc12)-c1c(nn2ccccc12)-c1ccccc1,"5-(2-Phenylpyrazolo[1,5-A]pyridin-3-YL)-1H-pyrazolo[3,4-C]pyridazin-3-amine",11493598.0
Nc1ncnc2n(cnc12)[C@@H]1O[C@H](COP(O)(=O)OP(O)(=O)OP(O)(=O)OP(O)(=O)OC[C@H]2O[C@H](C(O)C2O)n2cnc3c(N)ncnc23)C(O)C1O,"[[(2R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl] [[[(2R,5R)-5-(6-aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methoxy-hydroxyphosphoryl]oxy-hydroxyphosphoryl] hydrogen phosphate",44286171.0
NC(=O)c1nc(Nc2ccccc2)sc1NC(=O)C1CCCCC1,"2-Anilino-5-(cyclohexanecarbonylamino)-1,3-thiazole-4-carboxamide",46355372.0
CN1CCOC(c2ccccc2)c2ccccc2C1,Nefopam,4450.0
CC(C)CN(C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNCc1cccc(F)c1)C(C)(C)C)S(=O)(=O)c1cccc(N)c1,"(2S)-N-[(2S,3R)-4-[(3-Aminophenyl)sulfonyl-(2-methylpropyl)amino]-3-hydroxy-1-phenylbutan-2-yl]-2-[[2-[(3-fluorophenyl)methylamino]acetyl]amino]-3,3-dimethylbutanamide",456215.0
Cc1cnc(cn1)C(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)Oc1nc2ccccc2c2ccccc12)C(=O)NS(=O)(=O)C1CC1,Paritaprevir,45110509.0
NCC(O)(CS(O)(=O)=O)c1ccc(Cl)cc1,2-Hydroxysaclofen,1564.0
N#Cc1ncccn1,2-Cyanopyrimidine,2757979.0
Cc1cccc2[C@@H](O)C[C@@H](CN3CCC(CC3)c3c(Cl)cccc3Cl)CCc12,"(5S,7S)-7-[[4-(2,6-Dichlorophenyl)piperidin-1-yl]methyl]-1-methyl-6,7,8,9-tetrahydro-5H-benzo[7]annulen-5-ol",10047612.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)[C@H]1c2cccc(O)c2C(=O)c2c(O)cc(CO)cc12,Barbaloin,12305761.0
CCc1ccc(cc1)C1=CC(C)(C)Sc2ccc(cc12)C#Cc1ccc(cc1)C(O)=O,"4-[2-[4-(4-Ethylphenyl)-2,2-dimethylthiochromen-6-yl]ethynyl]benzoic acid",9867046.0
COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12,Khellin,3828.0
CCOC(=O)N[C@@H]1CC[C@@H]2[C@H](C[C@@H]3[C@@H]([C@@H](C)OC3=O)[C@H]2\C=C\c2ccc(cn2)-c2cccc(F)c2)C1,Vorapaxar,10077130.0
CCS(=O)c1nc(cc(n1)C(F)(F)F)-c1cccc(OCc2ccccc2)c1,Betp,49868481.0
COC1C(O)[C@@H](O)C(O)C(O)[C@H]1O,"(1R,4S)-6-Methoxycyclohexane-1,2,3,4,5-pentol",16395057.0
O[C@@H](CNC(=O)c1cc(NC2COC2)ncn1)CN1CCc2ccccc2C1,"N-[(2S)-3-(3,4-Dihydro-1H-isoquinolin-2-yl)-2-hydroxypropyl]-6-(oxetan-3-ylamino)pyrimidine-4-carboxamide",90241673.0
C\C(=N/NC(=O)C(NC(=O)c1ccccc1)c1n[nH]c(=O)c2ccccc12)c1cccc(Br)c1,N-[2-[(2E)-2-[1-(3-Bromophenyl)ethylidene]hydrazinyl]-2-oxo-1-(4-oxo-3H-phthalazin-1-yl)ethyl]benzamide,9589606.0
CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1,Coumaphos,2871.0
Cc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,"2,6-Di-tert-butyl-4-methylphenol",31404.0
OC(=O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1,Tezampanel,127894.0
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,Clobetasol propionate,32798.0
C[n+]1c2cc(N)ccc2cc2ccc(N)cc12,"3,6-Diamino-10-methylacridinium",2016.0
FC(F)(F)c1ccc(Oc2cccc(CC3CCN(CC3)C(=O)Nc3cccnc3)c2)nc1,N-3-Pyridinyl-4-[[3-[[5-(trifluoromethyl)-2-pyridinyl]oxy]phenyl]methyl]-1-piperidinecarboxamide,25154867.0
Cl[Ti](Cl)(C1C=CC=C1)C1C=CC=C1,Cyclopentane;dichlorotitanium,11075829.0
COc1cccc(c1)-c1ccc(NC(=O)C2=C(CCC2)C(O)=O)c(F)c1,Vidofludimus,9820008.0
CN(C)C\C=C(\c1ccc(Br)cc1)c1cccnc1,Zimeldine,5365247.0
COc1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)OC(C)C)n1,"Propan-2-yl (Z)-3-[3-[3-methoxy-5-(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]prop-2-enoate",53495165.0
Cc1oc(nc1CCC(=O)c1ccc(Cc2sc(O)nc2O)cc1)-c1ccccc1,"4-Hydroxy-5-[[4-[3-(5-methyl-2-phenyl-1,3-oxazol-4-yl)propanoyl]phenyl]methyl]-3H-1,3-thiazol-2-one",53702456.0
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1,Tandutinib,3038522.0
CC(C)n1nc(C)nc1-c1cn2CCOc3cc(ccc3-c2n1)-c1cnn(c1)C(C)(C)C(N)=O,Taselisib,51001932.0
C(CN1CCN(C\C=C\c2ccccc2)CC1)OC(c1ccccc1)c1ccccc1,1-(2-(Diphenylmethoxy)ethyl)-4-(3-phenyl-2-propenyl)piperazine,5788723.0
COc1ccc2c(NC(=O)Nc3cccc(n3)C(F)(F)F)ccnc2c1,CID 49830684,49830684.0
Brc1c(Br)c(Br)c2[nH]nnc2c1Br,"4,5,6,7-Tetrabromobenzotriazole",1694.0
CNCc1ccc(cc1)-c1cc(on1)-c1nc(cnc1N)-c1ccc(cc1)S(=O)(=O)C(C)C,Berzosertib,59472121.0
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,PF-00562271 free base,11713159.0
Clc1ccc(cc1Cl)C12CC1CNC2,"1-(3,4-Dichlorophenyl)-3-azabicyclo[3.1.0]hexane",9795276.0
COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)\C=C(/C)C(C)C)C(=O)O[C@@H]3C[C@H]1C(C)C(=O)C(=O)C[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O,"Methyl (1R,2S,3R,6R,8S,13S,14R,15R,16S,17S)-3-[(E)-3,4-dimethylpent-2-enoyl]oxy-15,16-dihydroxy-9,13-dimethyl-4,10,11-trioxo-5,18-dioxapentacyclo[12.5.0.01,6.02,17.08,13]nonadecane-17-carboxylate",91930061.0
CC(C)C[C@H](NC(=O)Cn1cc(C(=O)C(F)(F)F)c2cc(NS(=O)(=O)c3ccc(C)cc3)ccc12)C(O)=O,"(2S)-4-Methyl-2-[[2-[5-[(4-methylphenyl)sulfonylamino]-3-(2,2,2-trifluoroacetyl)indol-1-yl]acetyl]amino]pentanoic acid",101873359.0
CCCC(C)NC(=O)c1ccc(Cl)c(Cl)c1,"3,4-Dichloro-N-(pentan-2-yl)benzamide",346721.0
CCCc1nn(C)c2c1nc([nH]c2=O)-c1cc(ccc1OCC)S(=O)(=O)N1CCN(C)CC1,Sildenafil,135398744.0
N=C(Nc1ccccc1)Nc1ccccc1,"1,3-Diphenylguanidine",7594.0
COc1ccc2c3C[C@@H]4N([C@@H](CC(C)C)c3[nH]c2c1)C(=O)[C@H](CCC(=O)OC(C)(C)C)NC4=O,"Tert-butyl 3-[(2S,5S,8S)-14-methoxy-2-(2-methylpropyl)-4,7-dioxo-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-5-yl]propanoate",10322450.0
OC(=O)c1nc(=O)[nH]c(=O)[nH]1,Oxonic Acid,4604.0
Nc1ncnc2n(CCOCP(O)(O)=O)cnc12,Adefovir,60172.0
Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,"N3-(4-Fluorophenyl)-1h-pyrazolo[3,4-d]pyrimidine-3,4-diamine",11644425.0
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,Caffeine,2519.0
CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,Tak-715,9952773.0
FC(F)(F)c1cccc(Nc2ncccc2C(=O)OCCN2CCOCC2)c1,Morniflumate,72106.0
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,Sulconazole,5318.0
CC1(COc2ccc(CC3SC(=O)NC3=O)cc2)CCCCC1,Ciglitazone,2750.0
CCOC(=O)C1CN(Cc2ccccc2)C(=O)C1=O,"Ethyl 1-benzyl-4,5-dioxopyrrolidine-3-carboxylate",219271.0
Clc1ccc(NC(=O)Nc2cccc(c2)-c2cccc(n2)N2CCCC2)cc1,Psncbam 1,11560249.0
Nc1ncnc2nc(cc(-c3cccc(Br)c3)c12)-c1ccc(nc1)N1CCOCC1,"5-(3-Bromophenyl)-7-[6-(morpholin-4-yl)pyridin-3-yl]pyrido[2,3-d]pyrimidin-4-amine",1973.0
COc1cccc(c1)-c1ccc(cc1)[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F,LX-1031,23633604.0
C1CCC(CC1)c1ccc2n3CCNC4CCCc(c34)c2c1,"8-Cyclohexyl-2,3,3a,4,5,6-hexahydro-1H-pyrazino[3,2,1-jk]carbazole",160020.0
Cc1[nH]c2ccc(F)cc2c1-c1nc2c([nH]1)c1cccnc1c1ncccc21,"1H-Imidazo[4,5-F][1,10]phenanthroline, 2-(5-fluoro-2-methyl-1H-indol-3-YL)-",11960271.0
COc1ccc2cc(ccc2c1)-c1cc(nn1[C@@H](C)c1ccc(cc1)C(=O)NCCC(O)=O)-c1cc(Cl)cc(Cl)c1,"3-[[4-[(1S)-1-[3-(3,5-Dichlorophenyl)-5-(6-methoxynaphthalen-2-yl)pyrazol-1-yl]ethyl]benzoyl]amino]propanoic acid",11570626.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)c1ccc(Cl)c(Cc2ccc(O[C@H]3CCOC3)cc2)c1,Empagliflozin,11949646.0
OC(CN1CCN(CC1)c1cccc(Cl)c1)C(c1ccccc1)c1ccccc1,"3-[4-(3-Chlorophenyl)piperazin-1-yl]-1,1-diphenylpropan-2-ol",3654103.0
OC(=O)Cc1cccc(OCCCN(CC(c2ccccc2)c2ccccc2)Cc2cccc(c2Cl)C(F)(F)F)c1,"[3-(3-{[2-Chloro-3-(Trifluoromethyl)benzyl](2,2-Diphenylethyl)amino}propoxy)phenyl]acetic Acid",447905.0
Clc1ccc(Cn2cc(C=O)c3ccccc23)cc1,1-(4-Chlorobenzyl)-1H-indole-3-carbaldehyde,872445.0
COc1ccc(cc1)-n1nc2c3CCCCCc3[nH]cc2c1=O,,
NC1CCN(C1)c1cccnc1,1-(Pyridin-3-yl)pyrrolidin-3-amine,17928441.0
NC(=O)C1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)N1CCCCC1,Pipamperone,4830.0
Clc1ccc(cc1)[C@H]1CC[C@@H](CC1)C1C(=O)C(=O)c2ccccc2C1=O,,
COC(=O)NC(C)CNc1nccc(n1)-c1cn(nc1-c1cc(Cl)cc(NS(C)(=O)=O)c1F)C(C)C,Methyl N-[1-[[4-[3-[5-chloro-2-fluoro-3-(methanesulfonamido)phenyl]-1-propan-2-ylpyrazol-4-yl]pyrimidin-2-yl]amino]propan-2-yl]carbamate,70311789.0
CNCCN(C)Cc1c[nH]nc1-c1ccc(O[C@H]2C[C@@H](C2)OCCC2CCOCC2)cc1,,
CC(C)C(C(=O)Nc1nccs1)c1ccc(Cl)cc1,2-(4-Chlorophenyl)-3-methyl-N-(thiazol-2-yl)butanamide,4307629.0
Cc1cc(nc2ccccc12)N1CCCCC1,4-Methyl-2-(piperidin-1-yl)quinoline,230710.0
C[N+](C)(C)CCO,Choline,305.0
